Clase,Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región,Categoría,Sello_calidad
Rosado,El Miracle,2021,8424983,No. 05 2021,3.6,49,6.5,Valencia,Sin determinar,Denominación de Origen
Rosado,Familia Torres,2020,28584,Viña Sol Rosado 2020,3.6,214,6.5,Cataluña,Sin determinar,Denominación de Origen
Rosado,Viña Real,2021,3614008,Rioja Rosado 2021,3.9,62,6.5,Rioja,Sin determinar,Denominación de Origen
Rosado,Olivares,2020,2263226,Rosado 2020,3.6,232,6.5,Jumilla,Sin determinar,Denominación de Origen
Rosado,Marqués de Riscal,2021,1163699,Rosado 2021,3.6,121,6.57,Rioja,Sin determinar,Denominación de Origen
Rosado,Ostatu,2021,1606786,Rioja Rosé 2021,4.0,69,6.75,Rioja Alavesa,Sin determinar,Sin denominación
Rosado,Castillo Perelada,2019,1764981,Emporda Cigonyes Rosé 2019,3.9,57,6.75,Empordà,Sin determinar,Denominación de Origen
Rosado,Obalo,2020,4563981,Rioja Rosado 2020,4.1,31,6.8,Rioja,Sin determinar,Denominación de Origen
Rosado,Baron de Ley,2021,8729994,Rosado de Lágrima 2021,4.1,50,6.84,Rioja,Sin determinar,Denominación de Origen
Rosado,Hacienda López de Haro,2019,3415933,Rosado 2019,3.6,148,6.9,Rioja,Sin determinar,Denominación de Origen
Rosado,Izadi,2021,2211676,Rioja Larrosa 2021,4.0,91,6.94,Rioja,Sin determinar,Denominación de Origen
Rosado,Viña Pomal,2021,4695160,Garnacha - Viura Rosé 2021,3.7,30,6.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Protos,2019,1135273,Rosado (Clarete) 2019,3.5,280,6.99,Cigales,Sin determinar,Denominación de Origen
Rosado,Campillo,2021,1564164,Rosado Rioja 2021,3.8,54,6.99,Rioja,Sin determinar,Denominación de Origen
Rosado,Viñas del Vero,2021,4384363,Pinot Noir Rosado 2021,3.9,26,7.06,Somontano,Sin determinar,Denominación de Origen
Rosado,Marqués de Riscal,2020,1163699,Rosado 2020,3.5,224,7.1,Rioja,Sin determinar,Denominación de Origen
Rosado,Protos,2020,1135273,Rosado (Clarete) 2020,3.5,245,7.1,Cigales,Sin determinar,Denominación de Origen
Rosado,Baigorri,2021,97070,Rioja Rosado 2021,3.6,33,7.1,Rioja,Sin determinar,Denominación de Origen
Rosado,Espelt,2021,1177912,Coralí 2021,3.5,36,7.11,Empordà,Sin determinar,Denominación de Origen
Rosado,Juvé & Camps,2020,2486090,Aurora D'Espiells Rosé 2020,3.8,50,7.12,Penedès,Sin determinar,Denominación de Origen
Rosado,Artadi,2020,49774,Artazuri Garnacha Rosado (Artazu) 2020,3.8,48,7.25,Navarra,Sin determinar,Denominación de Origen
Rosado,Oliveda,2021,2204541,Ullones 2021,3.8,27,7.43,Empordà,Sin determinar,Denominación de Origen
Rosado,La Vinyeta,2019,1656493,Heus Rosat 2019,3.4,28,7.49,Empordà,Sin determinar,Denominación de Origen
Rosado,Finca Bacara,2020,8390083,Garnacha Rosé 2020,3.6,28,7.7,Murcia,Sin determinar,Sin denominación
Rosado,Familia Torres,2021,4096075,Viña Esmeralda Rosado 2021,3.7,66,7.71,Cataluña,Sin determinar,Denominación de Origen
Rosado,Parés Baltà,2020,1715335,Penedès Ros De Pacs 2020,3.5,36,7.88,Penedès,Sin determinar,Denominación de Origen
Rosado,Abadal,2020,90064,Rosat 2020,3.7,26,7.88,Pla de Bages,Sin determinar,Denominación de Origen
Rosado,Espelt,2020,1177912,Coralí 2020,3.9,39,7.9,Empordà,Sin determinar,Denominación de Origen
Rosado,Enate,2020,1829739,Cabernet Sauvignon Rosado 2020,3.8,269,7.9,Somontano,Sin determinar,Denominación de Origen
Rosado,Protos,2021,5803518,Aire de Protos 2021,3.7,121,7.9,Cigales,Sin determinar,Denominación de Origen
Rosado,Castillo de Maetierra,2019,99083,Libalis Rosé 2019,3.7,125,7.95,Valles de Sadacia,Sin determinar,Sin denominación
Rosado,Ramón Bilbao,2020,1251649,Rioja Rosado 2020,3.7,618,7.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Altanza,2020,6262054,Alma Bohemia Rosé 2020,4.1,43,7.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Campillo,2020,1564164,Rosado Rioja 2020,3.6,74,7.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Sinforiano,2021,5610625,Quelías Rosé 2021,4.1,77,7.99,Cigales,Sin determinar,Denominación de Origen
Rosado,Castillo Perelada,2019,3112409,Empordà Collection Rosé 2019,3.8,57,8.1,Empordà,Sin determinar,Denominación de Origen
Rosado,Castillo Perelada,2018,3112409,Empordà Collection Rosé 2018,3.5,26,8.1,Empordà,Sin determinar,Denominación de Origen
Rosado,Enate,2021,1829739,Cabernet Sauvignon Rosado 2021,4.0,147,8.14,Somontano,Sin determinar,Denominación de Origen
Rosado,Cepa 21,2019,2626263,Hito Rosado 2019,3.6,286,8.3,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Cepa 21,2021,2626263,Hito Rosado 2021,3.8,67,8.3,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Avgvstvs,2021,2528968,Rosat 2021,3.7,28,8.3,Penedès,Sin determinar,Denominación de Origen
Rosado,Soto y Manrique,2021,2348849,Naranjas Azules Garnacha Rosado 2021,3.6,57,8.4,Castilla y León,Sin determinar,Sin denominación
Rosado,Wineissocial,2019,4695155,La Mar de Rosa 2019,3.3,62,8.4,Empordà,Sin determinar,Denominación de Origen
Rosado,Abadal,2021,90064,Rosat 2021,3.7,34,8.45,Pla de Bages,Sin determinar,Denominación de Origen
Rosado,Mesquida Mora,2019,4465091,Sincronia Rosat 2019,3.6,43,8.5,Mallorca,Sin determinar,Sin denominación
Rosado,Castillo de Maetierra,2015,99083,Libalis Rosé 2015,3.3,92,8.5,Valles de Sadacia,Sin determinar,Sin denominación
Rosado,Fra Guerau,2019,2442430,Amor Loco 2019,3.7,26,8.69,Montsant,Sin determinar,Denominación de Origen
Rosado,Muga,2021,7490,Muga Rosado 2021,3.9,406,8.75,Rioja,Sin determinar,Denominación de Origen
Rosado,Dominio Dostares,2019,1231561,Tombú Prieto Picudo 2019,3.5,32,8.85,Castilla y León,Sin determinar,Sin denominación
Rosado,Juvé & Camps,2021,2486090,Aurora D'Espiells Rosé 2021,3.6,43,8.89,Penedès,Sin determinar,Denominación de Origen
Rosado,Bicicletas y Peces,2021,5463558,Tempranillo Rosė 2021,3.8,95,8.95,Somontano,Sin determinar,Denominación de Origen
Rosado,Dominio del Bendito,2019,4887233,Perl Arena Rosado 2019,3.8,55,8.95,Toro,Sin determinar,Denominación de Origen
Rosado,Bodega Otazu,2021,1173650,Otazu Merlot Rosado 2021,3.6,31,9.1,Navarra,Sin determinar,Denominación de Origen
Rosado,Chivite,2021,3527928,Las Fincas Rosado 2021,3.9,268,9.67,Navarra,Sin determinar,Denominación de Origen
Rosado,Llopart,2021,5509556,'La Vida Secreta de les Plantes' Carmi Rosat 2021,3.8,49,9.8,Penedès,Sin determinar,Denominación de Origen
Rosado,Can Sumoi,2021,6141269,La Rosa 2021,4.0,185,9.81,Penedès,Sin determinar,Denominación de Origen
Rosado,Can Sumoi,2019,6141269,La Rosa 2019,3.6,273,9.81,Penedès,Sin determinar,Denominación de Origen
Rosado,D. Mateos,2020,7481777,Insaciable Garnacha 2020,4.0,60,9.9,Rioja,Sin determinar,Denominación de Origen
Rosado,Nabal,2020,4004715,Rosé 2020,3.9,68,9.95,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Canals Canals,2021,4422694,Fragància de Marta 2021,4.0,28,9.95,Penedès,Sin determinar,Denominación de Origen
Rosado,Juvé & Camps,2019,2486090,Aurora D'Espiells Rosé 2019,3.5,48,10.25,Penedès,Sin determinar,Denominación de Origen
Rosado,Jean Leon,2021,1567205,3055 Rosé 2021,3.6,37,10.26,Penedès,Sin determinar,Denominación de Origen
Rosado,Torelló,2021,4427733,Rosa d'Abril 2021,3.9,28,10.3,Penedès,Sin determinar,Denominación de Origen
Rosado,Gonzalo Celayeta,2021,2298596,La Huella de Aitana Rosado 2021,4.3,38,10.5,Navarra,Sin determinar,Denominación de Origen
Rosado,Rezabal,2021,1663447,Rosé 2021,4.1,82,10.5,Getariako Txakolina,Sin determinar,Denominación de Origen
Rosado,Arzuaga,2021,2300474,Ribera del Duero Rosae 2021,3.9,79,10.7,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Antídoto,2021,3508744,Roselito 2021,4.0,35,10.7,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Acustic Celler,2020,1913620,Acústic Rosat 2020,3.7,29,10.76,Montsant,Sin determinar,Denominación de Origen
Rosado,Pittacum,2019,1739811,Petit Pittacum Rosado 2019,3.8,99,10.82,Bierzo,Sin determinar,Denominación de Origen
Rosado,Pascona,2018,1583776,Trencaclosques de Pascona 2018,3.4,28,10.85,Montsant,Sin determinar,Denominación de Origen
Rosado,Martín Faixó,2021,4626402,Perafita Rosat 2021,4.0,27,11.23,Empordà,Sin determinar,Denominación de Origen
Rosado,Antídoto,2020,3508744,Roselito 2020,3.9,119,11.33,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Belondrade,2020,1238913,Quinta Clarisa Belondrade 2020,3.7,55,11.5,Castilla y León,Sin determinar,Sin denominación
Rosado,Lar de Maía,2021,4500123,8º Rosado 2021,3.7,28,11.5,Castilla y León,Sin determinar,Sin denominación
Rosado,Arzuaga,2019,2300474,Ribera del Duero Rosae 2019,3.9,137,11.65,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Celler del Roure,2020,6545671,Les Prunes Les Filles d'Amàlia Blanc de Mandó 2020,3.8,70,11.9,Valencia,Sin determinar,Denominación de Origen
Rosado,Bodegas Frontaura,2019,7120604,Limited Edition Rosé 2019,3.8,43,11.99,Toro,Sin determinar,Denominación de Origen
Rosado,Bodegas Bentomiz,2015,1784164,Ariyanas Romé Rosado 2015,3.5,41,12.15,Andalucía,Sin determinar,Sin denominación
Rosado,Alfredo Maestro,2018,4437145,Rosado Clasico de Valladolid 2018,3.7,281,12.4,Castilla y León,Sin determinar,Sin denominación
Rosado,Alfredo Maestro,2019,4437145,Rosado Clasico de Valladolid 2019,3.8,122,12.4,Castilla y León,Sin determinar,Sin denominación
Rosado,Bodegas Binifadet,2021,4285511,Rosat 2021,3.7,50,12.45,Isla de Menorca,Sin determinar,Sin denominación
Rosado,Museum,2020,9716746,Las Musas 2020,3.7,35,12.5,Cigales,Sin determinar,Denominación de Origen
Rosado,MontRubí,2018,4391513,Gaintus One Night's Rosé 2018,3.7,70,12.5,Penedès,Sin determinar,Denominación de Origen
Rosado,Can Ràfols dels Caus,2021,1253426,Gran Caus Rosat 2021,4.0,36,13.45,Penedès,Sin determinar,Denominación de Origen
Rosado,Can Axartell,2021,4626739,Rosado 2021,4.1,183,13.9,Mallorca,Sin determinar,Sin denominación
Rosado,Escabeces,2020,6377394,Rosé 2020,3.6,39,13.95,Tarragona,Sin determinar,Denominación de Origen
Rosado,Coca i Fitó,2018,2051515,Rosa 2018,3.9,27,14.9,Montsant,Sin determinar,Denominación de Origen
Rosado,Azul y Garanza,2021,10039768,Naturaleza Salvaje Clarete 2021,4.0,54,14.95,Navarra,Sin determinar,Denominación de Origen
Rosado,Arínzano,2021,7274981,A de Arinzano Rosé 2021,3.9,28,15.0,Navarra,Sin determinar,Denominación de Origen
Rosado,Pago de Cirsus,2018,2584637,Rosé Gran Cuvée Especial 2018,3.6,71,15.0,Navarra,Sin determinar,Denominación de Origen
Rosado,Julieta's,2020,8966697,Golden Rosé 2020,3.7,51,15.3,Rioja,Sin determinar,Denominación de Origen
Rosado,Bodega Ca'n Verdura,2021,9635837,Tomeu Llabres Supernova Mantonegro Rosat 2021,4.2,29,15.95,Binissalem-Mallorca,Sin determinar,Denominación de Origen
Rosado,Venus la Universal,2020,5479963,Dido La Solució Rosa 2020,4.0,99,16.47,Montsant,Sin determinar,Denominación de Origen
Rosado,Alonso & Pedrajo,2018,6887486,La Pequeñita Rosado Macerado 2018,4.3,27,16.75,Rioja,Sin determinar,Denominación de Origen
Rosado,Vicente Gandía,2021,10629278,Bobal Rosa 2021,3.8,27,16.99,Utiel-Requena,Sin determinar,Denominación de Origen
Rosado,Llopart,2021,9687926,Vi·brant Rosé 2021,4.1,25,17.8,Penedès,Sin determinar,Denominación de Origen
Rosado,Muga,2021,5513425,Flor de Muga Rosado 2021,4.1,109,17.82,Rioja,Sin determinar,Denominación de Origen
Rosado,Sierra Cantabria,2020,9399348,XF Rosado 2020,4.1,133,18.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Sierra Cantabria,2021,9399348,XF Rosado 2021,4.2,71,18.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Parés Baltà,2020,1750122,Syrah Radix Rosé 2020,4.1,45,19.9,Penedès,Sin determinar,Denominación de Origen
Rosado,Costador,2018,3969061,Orange de Noirs 2018,3.9,111,19.95,Cataluña,Sin determinar,Denominación de Origen
Rosado,Celler Frisach,2020,7421039,Les Alifares 2020,3.9,56,20.5,Terra Alta,Sin determinar,Denominación de Origen
Rosado,Parés Baltà,2021,1750122,Syrah Radix Rosé 2021,4.1,42,20.5,Penedès,Sin determinar,Denominación de Origen
Rosado,Ramón Bilbao,2021,8464304,Lalomba Finca LaLinde 2021,4.2,42,20.9,Rioja,Sin determinar,Denominación de Origen
Rosado,Jose Luis Ripa,2017,8643220,Rosado 2017,4.1,56,20.9,Rioja,Sin determinar,Denominación de Origen
Rosado,Chivite,2018,1183390,Navarra Coleccion 125 Rosado 2018,4.0,54,21.51,Navarra,Sin determinar,Denominación de Origen
Rosado,Conde de San Cristobal,2018,5632007,Flamingo Rosé 2018,3.5,77,21.7,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Hispano Suizas,2021,3228374,Impromptu Rosé 2021,4.1,46,21.76,Valencia,Sin determinar,Denominación de Origen
Rosado,Conde de San Cristobal,2020,5632007,Flamingo Rosé 2020,3.4,31,21.9,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Dominio del Águila,2020,5009547,Pícaro del Águila Clarete 2020,4.0,54,22.27,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Chivite,2019,1183390,Navarra Coleccion 125 Rosado 2019,4.2,29,23.15,Navarra,Sin determinar,Denominación de Origen
Rosado,Ramón Bilbao,2020,8464304,Lalomba Finca LaLinde 2020,3.9,96,23.75,Rioja,Sin determinar,Denominación de Origen
Rosado,Castell d'Encus,2018,6570225,Jhana 2018,4.0,78,24.61,Costers del Segre,Sin determinar,Denominación de Origen
Rosado,Scala Dei,2021,3387477,Pla dels Àngels Rosado 2021,4.2,85,25.42,Priorato,Sin determinar,Denominación de Origen
Rosado,Marqués de Murrieta,2021,4447972,Primer Rosé 2021,3.9,26,26.55,Rioja,Sin determinar,Denominación de Origen
Rosado,Marqués de Murrieta,2016,4447972,Primer Rosé 2016,4.0,120,28.35,Rioja,Sin determinar,Denominación de Origen
Rosado,Marqués de Riscal,2019,5954105,Viñas Viejas Rosado 2019,4.0,31,29.75,Castilla y León,Sin determinar,Sin denominación
Rosado,Puro Rofe,2019,9474768,Mentidero 2019,3.6,33,31.68,Lanzarote,Sin determinar,Denominación de Origen
Rosado,Terroir Al Límit Soc. Lda,2017,5067357,Roc d'Aubaga Rosé 2017,3.9,40,33.75,Priorato,Sin determinar,Denominación de Origen
Rosado,Antídoto,2018,3597822,Le Rosé 2018,4.3,42,54.5,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Calandria,2019,1266489,Sonrojo Rosado 2019,4.0,117,7.6515,Navarra,Sin determinar,Denominación de Origen
Rosado,Armas de Guerra,2019,2437710,Rosado Mencía 2019,3.9,99,4.2,Bierzo,Sin determinar,Denominación de Origen
Rosado,Ca'N Vidalet,2019,1779461,Blanc de Negres 2019,4.1,50,12.0,Mallorca,Sin determinar,Sin denominación
Rosado,Bodega Iniesta,2018,1836150,Corazón Loco Rosado 2018,3.0,47,4.46,Manchuela,Sin determinar,Denominación de Origen
Rosado,Clos d'Agon,2018,1552513,Amic Rosé 2018,3.7,25,11.31,Cataluña,Sin determinar,Denominación de Origen
Rosado,Cepa 21,2013,2626263,Hito Rosado 2013,3.4,65,11.45,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Bach,2018,1212630,Viña Extrísima Rosado 2018,3.5,159,6.95,Cataluña,Sin determinar,Denominación de Origen
Rosado,Macià Batle,2020,77639,Rosado 2020,3.5,35,9.95,Binissalem-Mallorca,Sin determinar,Denominación de Origen
Rosado,Obalo,2018,4563981,Rioja Rosado 2018,4.0,105,8.25,Rioja,Sin determinar,Denominación de Origen
Rosado,Casa Cesilia,2020,1153721,Cesilia Rose 2020,4.0,62,7.3,Alicante,Sin determinar,Denominación de Origen
Rosado,Viña Ijalba,2020,5123243,Rioja Rosado 2020,3.5,46,6.7,Rioja,Sin determinar,Denominación de Origen
Rosado,Huerta de Albala,2017,1978024,Barbazul Rosado 2017,3.8,42,14.33626434088524,Cádiz,Sin determinar,Sin denominación
Rosado,La Maldita,2019,5727548,Garnacha Rosé 2019,3.8,97,4.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Bodegas Care,2017,1261831,Rosado 2017,3.9,79,9.37,Cariñena,Sin determinar,Denominación de Origen
Rosado,Cillar de Silos,2019,5959277,Dominio del Pidio Rosado 2019,4.1,90,21.76,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,Latido de Sara,2019,4285702,Garnacha Rosé 2019,3.6,59,5.6111,Navarra,Sin determinar,Denominación de Origen
Rosado,Ca'N Vidalet,2021,1779461,Blanc de Negres 2021,4.0,35,13.36,Mallorca,Sin determinar,Sin denominación
Rosado,Pere Seda,2017,4934585,Novell Rosat 2017,3.5,54,8.73,Plà i Llevant,Sin determinar,Denominación de Origen
Rosado,Miquel Oliver,2017,1251479,Son Caló Rosato 2017,3.4,25,35.0,Plà i Llevant,Sin determinar,Denominación de Origen
Rosado,Gran Feudo,2020,1662936,Rosado 2020,3.4,173,3.6,Navarra,Sin determinar,Denominación de Origen
Rosado,Gramona,2020,5645872,Mart Xarel-lo Vermell 2020,4.0,241,10.8,Penedès,Sin determinar,Denominación de Origen
Rosado,MontRubí,2020,4391513,Gaintus One Night's Rosé 2020,4.0,27,12.9,Penedès,Sin determinar,Denominación de Origen
Rosado,Bodegas Ochoa,2018,50434,Finca El Bosque Rosado de Lágrima 2018,3.5,165,5.25,Navarra,Sin determinar,Denominación de Origen
Rosado,Baigorri,2020,97070,Rioja Rosado 2020,3.6,34,7.9,Rioja,Sin determinar,Denominación de Origen
Rosado,Oliveda,2020,2204541,Ullones 2020,4.0,47,6.8,Empordà,Sin determinar,Denominación de Origen
Rosado,Can Ràfols dels Caus,2006,1253426,Gran Caus Rosat 2006,4.3,25,22.95,Penedès,Sin determinar,Denominación de Origen
Rosado,Vivanco,2012,1766451,Tempranillo - Garnacha Rioja Rosado 2012,3.3,117,6.5,Rioja,Sin determinar,Denominación de Origen
Rosado,Mesta,2019,2342434,Tempranillo Rosé 2019,3.5,701,7.89,Uclés,Sin determinar,Denominación de Origen
Rosado,Cara Nord,2019,5610941,Conca de Barberà Trepat Rosat 2019,3.7,116,10.5,Conca de Barberà,Sin determinar,Denominación de Origen
Rosado,Las Campanas,2020,1983693,Garnacha Rosé 2020,3.5,81,3.3,Navarra,Sin determinar,Denominación de Origen
Rosado,Baigorri,2018,97070,Rioja Rosado 2018,3.4,44,11.83,Rioja,Sin determinar,Denominación de Origen
Rosado,Viña Pomal,2019,4695160,Garnacha - Viura Rosé 2019,3.8,27,8.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Los Aguilares,2020,1556886,Rosado 2020,4.0,53,12.95,Sierras de Málaga,Sin determinar,Denominación de Origen
Rosado,Bodegas Franco-Españolas,2021,1100361,Diamante Semi-Dulce Rosado 2021,3.6,44,7.95,Rioja,Sin determinar,Denominación de Origen
Rosado,Familia Torres,2016,4096075,Viña Esmeralda Rosado 2016,4.0,722,7.14,Cataluña,Sin determinar,Denominación de Origen
Rosado,Can Sumoi,2020,6141269,La Rosa 2020,4.0,413,7.54,Penedès,Sin determinar,Denominación de Origen
Rosado,Raimat,2017,2474095,Clamor Rosado 2017,3.6,89,7.9,Costers del Segre,Sin determinar,Denominación de Origen
Rosado,Dominio de Eguren,2020,9398,Protocolo Rosado 2020,3.4,78,4.1,Castilla,Sin determinar,Sin denominación
Rosado,Pasión,2020,6176162,Bobal Rosé 2020,3.7,82,7.09039,Utiel-Requena,Sin determinar,Denominación de Origen
Rosado,Chivite,2020,3527928,Las Fincas Rosado 2020,3.8,429,8.95,Navarra,Sin determinar,Denominación de Origen
Rosado,Homenaje,2021,6332788,Garnacha Rosado 2021,3.4,46,5.95,Navarra,Sin determinar,Denominación de Origen
Rosado,Cepa 21,2020,2626263,Hito Rosado 2020,3.8,117,9.0,Ribera del Duero,Sin determinar,Denominación de Origen
Rosado,R. López de Heredia,2012,9122,Gran Reserva Rosado 2012,4.3,104,74.95,Rioja Alta,Gran Reserva,Sin denominación
Rosado,Familia Torres,2019,2634,De Casta Rosado 2019,3.4,315,2.44,Cataluña,Sin determinar,Denominación de Origen
Rosado,Osborne,2020,2621008,Solaz Rosado 2020,3.1,33,3.86,Castilla,Sin determinar,Sin denominación
Rosado,Born Rosé Barcelona,2020,7199750,Born Rosé 2020,3.9,166,13.12,Cataluña,Sin determinar,Denominación de Origen
Rosado,R. López de Heredia,2010,9122,Gran Reserva Rosado 2010,4.4,652,40.0,Rioja Alta,Gran Reserva,Sin denominación
Rosado,Ramón Bilbao,2016,4581119,LaLomba Rosado 2016,3.8,126,39.5,Rioja,Sin determinar,Denominación de Origen
Rosado,Arínzano,2019,7274981,A de Arinzano Rosé 2019,3.7,31,14.5,Navarra,Sin determinar,Denominación de Origen
Rosado,Raimat,2017,3131531,Rosada Cabernet Sauvignon -  Tempranillo 2017,3.6,192,4.95,Cataluña,Sin determinar,Denominación de Origen
Rosado,Lar de Maía,2017,4500123,8º Rosado 2017,3.3,82,9.95,Castilla y León,Sin determinar,Sin denominación
Rosado,Bodegas Valdemar,2011,1815410,Conde de Valdemar Rosado 2011,3.9,63,5.0,Rioja,Sin determinar,Denominación de Origen
Rosado,Casa Cesilia,2014,1153721,Cesilia Rose 2014,3.6,28,7.551666666666667,Alicante,Sin determinar,Denominación de Origen
Rosado,Avancia,2013,1610888,Mencia Rosé 2013,3.5,44,11.35,Valdeorras,Sin determinar,Denominación de Origen
Rosado,VALENCISO,2019,2717000,Rioja Rose 2019,4.0,48,13.0,Rioja,Sin determinar,Denominación de Origen
Rosado,Juvé & Camps,2017,2486090,Aurora D'Espiells Rosé 2017,3.4,94,10.15,Penedès,Sin determinar,Denominación de Origen
