Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Pincerna,2019,6766225,Albarín 2019,4.2,36,5.37,Tierra de León
Regina Viarum,2019,2705801,Godello 2019,3.7,28,9.95,Ribeira Sacra
Dominio de la Granadilla,2020,6417152,Sauvignon Blanc 2020,3.8,562,9.95,Rueda
Intuición,2020,3606141,Godello 2020,3.9,29,14.95,Ribeiro
Vinyes del Terrer,2017,1652846,Blanc del Terrer 2017,3.8,144,9.95,Tarragona
Alter,2016,4443283,Priorato de Razamonde Blanco 2016,3.8,165,13.9,Ribeiro
Herrero Bodega,2020,1541100,Erre de Herrero Verdejo 2020,4.1,46,7.15,Rueda
Astobiza,2018,1403761,Blanco 2018,3.8,547,9.95,Arabako Txakolina
Gómez Cruzado,2017,2479666,Blanco 2017,3.8,228,10.95,Rioja
Albamar,2019,1949504,Alma de Mar Albariño 2019,4.3,58,27.5,Rías Baixas
Nin-Ortiz,2018,5821631,Planetes de Nin Priorat Blanc 2018,4.0,40,33.9,Priorato
Pago de Los Capellanes,2017,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2017,4.1,397,16.65,Valdeorras
Ossian,2014,6142915,Viñas Viejas Verdejo 2014,4.1,588,40.0,Castilla y León
Pepe Mendoza Casa Agrícola,2019,6245509,Blanco 2019,3.8,100,11.4,Alicante
Vionta,2020,5685804,Godello 2020,3.7,49,9.9,Monterrei
Loxarel,2019,17417,Cora Blanco 2019,4.0,301,7.25,Penedès
Viñas del Vero,2016,23476,Gewürztraminer Somontano 2016,3.9,874,10.0,Somontano
Vía Arxéntea,2015,1880307,Treixadura - Godello 2015,4.0,59,10.0,Monterrei
Alta Alella,2018,4901345,Tallarol 2018,3.7,151,11.52,Alella
Loxarel,2014,17417,Cora Blanco 2014,3.8,45,21.69,Penedès
Ca N'Estella,2017,1753593,Clot Dels Oms Blanco 2017,3.6,62,7.15,Penedès
Agro de Bazán,2015,1101775,Granbazán Don Álvaro de Bazán Albariño 2015,3.9,82,20.9,Rías Baixas
Gramona,2019,5903080,Savinat Sauvignon Blanc 2019,4.3,82,17.7,Penedès
Herència Altés,2018,7540746,Trementinaire Garnatxa Blanca 2018,4.1,39,17.95,Terra Alta
Contino,2012,2580382,Rioja Blanco 2012,3.8,50,24.5,Rioja
Hacienda Grimon,2019,7387004,Sauvignon Blanc 2019,3.8,31,12.0,Rioja
Viñas del Vero,2016,23476,Gewürztraminer Somontano 2016,3.9,874,10.0,Somontano
Oriol Artigas,2019,8740622,El Gínjol 2019,4.2,28,20.1,Alella
De Muller,2019,1176906,Chardonnay 2019,3.9,835,8.01,Tarragona
Amós Bañeres,2019,4421881,Missatge en Una Ampolla 2019,4.1,110,17.75,Penedès
DG Viticultors,2013,1596993,Cinclus SC 2013,3.9,147,10.16,Penedès
Vinsnus,2019,8979580,No.10 InSTabile 2019,3.6,26,20.25,Priorato
Agro de Bazán,2015,1101775,Granbazán Don Álvaro de Bazán Albariño 2015,3.9,82,20.9,Rías Baixas
Gramona,2019,5903080,Savinat Sauvignon Blanc 2019,4.3,82,17.7,Penedès
Familia Torres,2015,1730323,Pazo das Bruxas 2015,3.7,1446,12.2,Rías Baixas
Vía Arxéntea,2015,1880307,Treixadura - Godello 2015,4.0,59,10.0,Monterrei
Alta Alella,2018,4901345,Tallarol 2018,3.7,151,11.52,Alella
Albet i Noya,2018,79860,Petit Albet Penedès Blanc 2018,3.4,109,4.92,Penedès
Joan Rubió,2018,5362082,Essencial 2018,3.8,138,15.66,Penedès
Abadía Retuerta,2012,1552884,Le Domaine Blanco de Guarda 2012,4.2,197,22.8,Sardón de Duero
Rendé Masdéu,2019,5404689,La Nimfa Blanc de Blancs 2019,3.5,25,6.75,Conca de Barberà
Loxarel,2014,17417,Cora Blanco 2014,3.8,45,21.69,Penedès
Ca N'Estella,2017,1753593,Clot Dels Oms Blanco 2017,3.6,62,7.15,Penedès
Pago de Los Capellanes,2017,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2017,4.1,397,16.65,Valdeorras
Paco & Lola,2016,1305614,Ophalum Albariño 2016,3.7,189,6.5,Rías Baixas
Aroa,2016,2412993,Laia 2016,3.7,131,7.0,Navarra
Inurrieta,2019,1139513,Orchidea Cuvée 2019,3.8,39,12.95,Navarra
AT Roca,2018,4919107,Cantallops Xarel-lo 2018,3.9,125,21.0,Penedès
Bach,2019,1189024,Extrísimo Semi Dulce 2019,3.5,451,3.6,Cataluña
Coto de Gomariz (María Álvarez Serrano),2020,2343561,The Flower and the Bee La Flor y La Abeja Blanco 2020,3.9,415,9.6,Ribeiro
Fenomenal,2021,1376765,Rueda Blanco 2021,3.8,66,8.43,Rueda
Mas Llunes,2018,3297372,Àuria 2018,3.9,44,6.76,Empordà
Loxarel,2019,17410,Gaia 2019,4.2,61,11.42,Penedès
Abadal,2015,1542141,Nuat 2015,4.0,37,24.76,Pla de Bages
Menade,2017,5463531,La Misión 2017,4.1,184,21.44,Castilla y León
Arché Pagès,2019,1639506,Sàtirs Macabeo Blanc 2019,3.5,44,5.77,Empordà
Ferré I Catasús,2020,1158272,Somiatruites 2020,3.7,31,6.74,Penedès
Aroa,2016,2412993,Laia 2016,3.7,131,7.0,Navarra
Paco & Lola,2016,1305614,Ophalum Albariño 2016,3.7,189,6.5,Rías Baixas
Inurrieta,2019,1139513,Orchidea Cuvée 2019,3.8,39,12.95,Navarra
Varias,2016,1719012,Pere Punyetes Blanc 2016,3.5,139,5.67,Penedès
L'Olivera,2018,1243393,Missenyora 2018,4.1,170,10.95,Costers del Segre
AT Roca,2018,4919107,Cantallops Xarel-lo 2018,3.9,125,21.0,Penedès
Blanco Nieva,2020,1188745,Menganito Verdejo 2020,3.7,46,6.64,Rueda
Tomàs Cusiné,2018,1628746,Drac Màgic Blanc 2018,3.5,41,6.28,Costers del Segre
Mas Llunes,2019,1392118,Nivia 2019,3.9,108,8.87,Empordà
Cuatro Rayas,2020,1422412,Verdejo 2020,3.5,89,5.0,Rueda
Viña Ane,2015,2139604,Centenaria 2015,3.8,29,16.0,Rioja
Barco del Corneta,2015,3779541,Cucú Verdejo 2015,3.7,187,17.25,Castilla y León
Barco del Corneta,2014,3779541,Cucú Verdejo 2014,3.5,137,15.0,Castilla y León
Cuatro Rayas,2018,2478793,Vacceos Verdejo 2018,3.7,40,3.42,Rueda
Cuatro Rayas,2021,2050197,Azumbre Verdejo 2021,4.0,29,5.25,Rueda
Juvé & Camps,2019,1182343,Penedès Blanc Flor Ermita d'Espiells 2019,3.5,335,4.94,Penedès
Naia,2018,1160155,K-Naia 2018,3.8,805,6.95,Rueda
Viña Ijalba,2016,1544818,Maturana Blanca 2016,3.9,192,15.9,Rioja
Itsasmendi,2016,1245800,7 2016,3.8,281,15.45,País Vasco
Celler Credo,2019,1584877,Miranius 2019,3.9,248,21.95,Penedès
Bodegas Nekeas,2020,1412758,Cuvée Allier Navarra Chardonnay 2020,4.1,81,10.95,Navarra
Adega Pombal a Lanzada,2016,3744036,Mytilus Albariño 2016,3.5,81,11.95,Rías Baixas
Mas Candi,2018,1233138,QX Quatre Xarel·los 2018,4.1,50,14.5,Penedès
Pazo Señorans,2018,50634,Albariño 2018,3.9,486,17.7,Rías Baixas
Vinos Sanz,2014,1156209,Finca La Colina Sauvignon Blanc 2014,4.2,225,11.446666666666667,Rueda
Do Ferreiro (Bodegas Gerardo Mendez),2020,1191728,Cepas Vellas Rias Baixas Albariño 2020,4.4,122,29.9,Rías Baixas
Gramona,2016,4692460,Pinoteamo 2016,4.0,36,15.6,Penedès
Viñas del Vero,2017,2049511,Chardonnay Somontano 2017,3.6,622,6.5,Somontano
Fefiñanes,2018,1165031,Albariño de Fefiñanes 2018,4.1,1715,13.775,Rías Baixas
Pago de Los Capellanes,2017,5766980,O Luar do Sil Valdeorras Godello 2017,4.1,1026,17.82843129571626,Valdeorras
Oller del Mas,2021,2690445,Bernat Oller Blanc de Picapolls 2021,3.8,31,13.25,Pla de Bages
Raventós i Blanc,2014,1224668,Silencis Xarel-lo 2014,3.7,198,10.9,Penedès
Barco del Corneta,2020,3779541,Cucú Verdejo 2020,3.8,96,8.3,Castilla y León
Raventos d'Alella,2019,6511628,Sarriera Pansa Blanca Ecològica 2019,3.8,79,13.1,Alella
Itsasmendi,2018,1245800,7 2018,3.8,129,15.29,País Vasco
Testuan,2019,4590427,3 de Testuan 2019,3.9,39,11.0,Alella
Pazos de Lusco,2012,1186952,Lusco Albariño 2012,3.6,42,13.015,Rías Baixas
Bodegas Xaló,2020,1261849,Bahía de Dénia Blanco 2020,3.8,383,5.75,Alicante
Bodegas Javier San Pedro Ortega,2016,4919966,Viuda Negra Villahuercos 2016,3.9,50,16.75,Rioja
Castrelo das Pedras,2017,7459117,Raices del Miño Treixadura 2017,4.1,50,20.95,Ribeiro
Can Roda,2017,4181141,Sauló Criança Pansa Blanca 2017,3.8,29,15.44,Alella
Pandora,2020,8295861,Verdejo 2020,3.9,246,6.62,Rueda
Pardas,2009,1231120,Xarel-lo 2009,4.2,67,20.63,Penedès
Castro Brey,2018,1282716,Sin Palabras Castro Valdés Albariño 2018,3.7,57,21.37,Rías Baixas
Mas Candi,2020,1310374,Desig Blanc 2020,3.6,64,8.85,Penedès
Partida Creus,2020,2309627,VN (Vinel-Lo Blanco) 2020,4.0,180,14.1,Penedès
Muchada-Léclapart,2017,6844613,Elixir 2017,4.2,60,39.95,Cádiz
Bodegas Castelo de Medina,2020,1374851,Verdejo Vendimia Seleccionada 2020,3.7,84,8.3,Castilla y León
Botani,2011,1240271,Moscatel Old Vines 2011,3.8,311,12.5,Sierras de Málaga
Botani,2010,1240271,Moscatel Old Vines 2010,3.6,82,11.25,Sierras de Málaga
Oller del Mas,2019,2690445,Bernat Oller Blanc de Picapolls 2019,4.0,93,10.5,Pla de Bages
Alba Vega,2021,2515844,Albariño 2021,3.7,25,7.69,Rías Baixas
Bodega Sommos,2020,3622991,Colección Gewürztraminer 2020,3.9,233,9.62,Somontano
R. López de Heredia,2008,2155298,Viña Tondonia Reserva Blanco 2008,4.3,228,199.0,Rioja Alta
Can Bas,2018,2284871,La Creu 2018,4.2,97,25.95,Penedès
Santa Marta,2021,1181779,Viñaredo Godello 2021,3.8,93,6.45,Valdeorras
Mas Comtal,2016,2425702,Petrea Chardonnay 2016,4.1,31,25.0,Cataluña
Can Sumoi,2020,6141274,Xarel-Lo 2020,4.0,363,11.47,Penedès
Ostatu,2016,1981350,Lore Rioja 2016,4.1,89,14.5,Rioja Alavesa
Franck Massard,2016,1702330,Audacia 2016,3.9,86,17.3,Valdeorras
Borsao Bodegas,2019,1890353,Blanco (Selección) 2019,3.5,89,5.8,Campo de Borja
Vía Arxéntea,2021,1880307,Treixadura - Godello 2021,4.0,85,8.91,Monterrei
Oriol Artigas,2019,5696514,La Canya Mas Pellisser 2019,3.8,41,12.85,Vino de España
Mesta,2019,2146048,Verdejo 2019,3.5,1269,8.49,Uclés
Viña Costeira,2018,2360355,Pazo Blanco 2018,3.3,112,7.99,Ribeiro
El Grifo,2020,5837173,Malvasia Seco Coleccion 2020,4.1,374,15.0,Lanzarote
Luis Cañas,2018,1608471,Rioja Blanco Barrica 2018,3.8,402,7.95,Rioja
Bodegas Martín Códax,2018,18114,Rías Baixas Albariño Organistrum 2018,4.1,225,19.5,Rías Baixas
Jané Ventura,2015,96984,Finca Els Camps Macabeu 2015,3.8,36,17.2,Penedès
Vinyes dels Aspres,2021,3984278,Oriol dels Aspres Blanc 2021,3.7,51,8.3,Empordà
Bodegas Martín Códax,2019,1525584,Rías Baixas Albariño Lias 2019,3.9,168,18.5,Rías Baixas
Atlantik,2020,1508661,Albarino 2020,3.8,90,6.08,Rías Baixas
Mar de Frades,2016,1146614,Rias Baixas Albariño Finca Valiñas 2016,4.2,225,30.45,Rías Baixas
Raimat,2020,1275476,Castell de Raimat Chardonnay 2020,3.6,552,7.5,Costers del Segre
Partida Creus,2019,2309627,VN (Vinel-Lo Blanco) 2019,4.0,255,20.95,Penedès
Ostatu,2018,1981350,Lore Rioja 2018,4.1,50,13.5,Rioja Alavesa
El Grifo,2020,5837173,Malvasia Seco Coleccion 2020,4.1,374,15.0,Lanzarote
Contreras Ruiz,2021,1298020,Viña Barredero 2021,3.8,121,4.95,Condado de Huelva
Gonzalez-Byass,2021,8737595,Siete Valles Chardonnay 2021,3.9,53,11.95,Somontano
Dominio de la Granadilla,2021,6417152,Sauvignon Blanc 2021,4.0,85,9.95,Rueda
Vinsnus,2017,2848405,SiurAlta Gris 2017,3.8,40,29.95,Montsant
Hiruzta,2019,2406707,Hondarrabi Zuri 2019,3.9,1081,14.95,Getariako Txakolina
Intuición,2021,3534193,Verdejo 2021,3.8,42,9.95,Castilla y León
Finca Albret,2019,1268096,El Alba Chardonnay 2019,4.0,48,11.1,Navarra
Vegalfaro,2020,1506037,Pago de los Balagueses Chardonnay 2020,4.0,37,22.4444,Utiel-Requena
Más Que Vinos,2017,1100830,Ercavio Blanco 2017,3.4,64,13.5,Castilla
Noelia Bebelia,2020,3643468,Albariño 2020,4.2,82,14.41,Rías Baixas
Bodega Juan Carlos Sancha,2019,1480667,Ad Libitum Tempranillo Blanco 2019,3.7,49,5.8,Rioja
Ànima Negra,2020,1227001,Quíbia (Falanis) 2020,3.9,241,12.8,Mallorca
Familia Torres,2018,1457926,Waltraud Riesling 2018,3.9,533,15.83,Penedès
Familia Torres,2016,1181510,Verdeo Verdejo 2016,3.6,839,5.8,Rueda
Raventos d'Alella,2020,1656980,Pansa Blanca 2020,3.8,216,6.57,Alella
Viña Ijalba,2019,1544818,Maturana Blanca 2019,4.1,284,9.5,Rioja
Algueira,2019,1186281,Brandan 2019,3.7,120,16.0,Ribeira Sacra
Familia Torres,2018,1457926,Waltraud Riesling 2018,3.9,533,15.83,Penedès
Familia Torres,2016,1181510,Verdeo Verdejo 2016,3.6,839,5.8,Rueda
Telmo Rodriguez,2017,2509745,Branco de Santa Cruz 2017,4.0,114,27.455,Valdeorras
Remelluri,2016,1156354,Rioja Blanco 2016,4.3,248,55.0,Rioja
Gramona,2015,4692460,Pinoteamo 2015,3.9,65,16.87,Penedès
Gaintza,2021,1680825,Getariako Txakolina 2021,3.8,41,9.95,Getariako Txakolina
Bodegas Franco-Españolas,2020,1100356,Rioja Bordón Blanco 2020,3.5,45,6.75,Rioja
Familia Torres,2016,2623,Milmanda 2016,4.1,307,47.5,Conca de Barberà
Abadal,2019,2053349,Picapoll 2019,3.9,270,9.01,Pla de Bages
Agro de Bazán,2015,1706062,Granbazán Albariño Etiqueta Ámbar 2015,3.9,510,10.9,Rías Baixas
Agro de Bazán,2018,1706062,Granbazán Albariño Etiqueta Ámbar 2018,4.1,722,10.65,Rías Baixas
Jean Leon,2019,1526005,Chardonnay Penedès 3055 2019,3.7,608,10.14,Penedès
Finca Constancia,2021,1185181,Altozano Verdejo - Sauvignon Blanc 2021,3.4,100,6.29,Castilla
Pazo Señorans,2011,50644,Seleccion de Añada Albariño Rías Baixas 2011,4.3,633,34.9,Rías Baixas
Rafael Palacios,2019,1889460,As Sortes Val do Bibei Godello 2019,4.4,381,179.0,Valdeorras
Castell d'Encus,2018,1232125,Ekam 2018,4.1,371,23.75,Costers del Segre
Menade,2020,2523589,Nosso Verdejo 2020,4.0,343,11.97,Castilla y León
Abel Mendoza Monge,2021,1571347,5V Blanco 2021,4.4,27,32.6,Rioja
Victoria Ordoñez,2018,4836116,La Ola del Melillero Blanco 2018,3.7,96,12.9,Rueda
Alan de Val,2021,1379017,Godello 2021,3.8,34,8.06,Valdeorras
Castillo Perelada,2020,2266213,Només Garnatxa Blanca 2020,3.9,151,6.5,Empordà
Ca N'Estruc,2018,59614,Idoia Blanc 2018,3.9,173,10.5,Cataluña
Castell d'Encus,2018,1232125,Ekam 2018,4.1,371,23.75,Costers del Segre
Victoria Ordoñez,2018,4836116,La Ola del Melillero Blanco 2018,3.7,96,12.9,Rueda
Pazo Señorans,2011,50644,Seleccion de Añada Albariño Rías Baixas 2011,4.3,633,34.9,Rías Baixas
Rafael Palacios,2019,1889460,As Sortes Val do Bibei Godello 2019,4.4,381,179.0,Valdeorras
Altos de Torona,2020,2552969,Albariño (Sobre Lias) 2020,3.9,298,4.95,Rías Baixas
Ramón Bilbao,2018,6264969,Edición Limitada Lías Verdejo 2018,3.9,47,13.35,Rueda
Barbadillo,2016,4623926,Mirabrás 2016,3.8,131,14.7,Cádiz
Familia Torres,2019,1667253,Atrium Chardonnay 2019,3.5,321,8.65,Penedès
Pazo Señorans,2016,50634,Albariño 2016,3.9,1104,16.9,Rías Baixas
Remelluri,2018,1156354,Rioja Blanco 2018,4.4,225,51.8,Rioja
Terras Gauda,2017,1728926,Abadía de San Campio 2017,3.9,2597,8.95,Rías Baixas
Bodegas Arraez,2019,5823325,Mala Vida Blanc 2019,3.6,60,7.03938,Valencia
Pazo San Mauro,2016,96993,Sanamaro Sobre Lias 2016,3.9,131,24.780658,Rías Baixas
Terroir Sense Fronteres,2017,6407958,Brisat de Montsant 2017,3.8,95,17.45,Montsant
Matarromera,2016,1973235,Verdejo Fermentado en Barrica 2016,4.0,37,20.07,Rueda
Bodega Emina,2020,78474,Verdejo 2020,3.5,154,6.213018,Rueda
Marqués de Riscal,2018,2741,Limousin 2018,3.9,179,15.5,Rueda
El Perro Verde,2020,1209669,Rueda 2020,3.8,748,9.73,Rueda
José Pariente,2018,1491206,Verdejo Fermentado en Barrica 2018,4.0,257,16.6,Rueda
Enate,2020,1636219,Gewürztraminer 2020,3.8,220,10.02,Somontano
Gargalo,2019,1533430,Godello 2019,3.8,234,11.9,Monterrei
Marqués de Riscal,2018,1716434,Blanco (Verdejo) 2018,3.7,5523,8.33,Rueda
Ossian,2015,4083252,Verdling Dulce 2015,3.7,184,16.29,Castilla y León
Valmiñor,2020,2833387,Minius Godello 2020,3.9,41,9.6919,Monterrei
Shaya,2019,1812105,Blanco 2019,3.7,321,8.835,Rueda
Telmo Rodriguez,2016,2509745,Branco de Santa Cruz 2016,3.9,91,23.701666666666668,Valdeorras
Clos Mogador,2017,1178755,Nelin Priorat 2017,4.2,233,39.85166666666667,Priorato
Habla,2017,3442503,Habla de Ti Sauvignon Blanc 2017,3.7,568,22.9,Extremadura
Trenza,2021,8832083,La Orphica Selección Aurora 2021,3.9,155,8.95,La Mancha
Rolland & Galarreta 'R&G',2017,2416233,R&G Rueda Verdejo 2017,3.5,119,14.95,Rueda
Gómez Cruzado,2016,4406127,Montes Obarenes Selección Terroir 2016,4.4,136,42.95,Rioja
VALENCISO,2018,1647969,Rioja Blanco 2018,4.2,570,17.75,Rioja
VALENCISO,2017,1647969,Rioja Blanco 2017,4.1,252,38.95,Rioja
Contino,2018,2580382,Rioja Blanco 2018,3.9,43,25.75,Rioja
Arzuaga,2020,7942,Fan D.Oro 2020,4.1,60,10.9,Ribera del Duero
Raúl Pérez,2020,1404969,Sketch 2020,4.4,47,99.9,Rías Baixas
Mas Doix,2021,9249041,Salix 2021,4.0,34,45.5,Priorato
Tres Pilares,2019,2617363,Verdejo 2019,4.0,99,6.32524,Rueda
Pujanza,2015,5797172,S.J. Anteportalatina 2015,3.9,62,47.5,Rioja
Volver,2020,5479887,Tarima Mediterráneo 2020,3.9,279,6.63,Alicante
Bodegas Martín Códax,2019,1316578,Mara Martin Godello 2019,3.8,818,8.5,Monterrei
Ordóñez,2016,1375410,Nisia Verdejo Old Vines 2016,3.7,580,8.9,Rueda
Bodega Marañones,2019,1365511,Picarana Albillo 2019,3.9,106,14.45,Madrid
Familia Torres,2017,2628,Viña Esmeralda 2017,4.0,6043,7.98,Cataluña
Enate,2020,9062,Chardonnay 234 2020,4.0,1563,8.9,Somontano
Viñas del Vero,2021,2486838,Luces Chardonnay - Sauvignon Blanc - Macabeo 2021,3.5,52,5.89,Somontano
Pazo Barrantes,2018,1183384,Albariño 2018,3.8,1292,17.5,Rías Baixas
Bohigas,2020,2327429,Xarel-lo 2020,3.9,94,7.75,Cataluña
Dominio de Eguren,2020,9396,Protocolo Blanco 2020,3.4,49,3.8,Castilla
L'Olivera,2019,1475218,Agaliu 2019,3.9,74,7.54,Costers del Segre
Txomin Etxaniz,2020,1652146,Txakoli Getariako Txakolina 2020,4.0,933,11.02,Getariako Txakolina
Agro de Bazán,2020,1706062,Granbazán Albariño Etiqueta Ámbar 2020,4.1,866,15.65,Rías Baixas
Bodegas Ponce,2019,1283100,Reto Manchuela 2019,3.7,187,48.75,Manchuela
Can Majoral,2021,3675895,Butibalausi Blanc 2021,3.9,29,8.87,Plà i Llevant
Micro Bio (MicroBio),2018,7615321,La Resistencia 2018,4.1,170,19.9,Castilla y León
La Caña,2016,1163144,Albarino 2016,3.9,1195,11.75,Rías Baixas
Valdecuevas,2021,1838046,Verdejo 2021,3.7,29,7.131198,Rueda
Viñedos y Bodegas Muñoz,2021,5630258,Legado Muñoz Macabeo - Verdejo 2021,4.1,52,3.5,La Mancha
Nuviana,2018,1623884,Chardonnay 2018,3.7,974,3.86,Valle del Cinca
Familia Torres,2021,2619,San Valentín Parellada 2021,4.2,1232,5.25403,Cataluña
Val de Vid,2021,1513602,Verdejo 2021,4.0,81,8.9,Rueda
Pagos de Híbera,2020,2477284,Modernista Blanc 2020,3.8,40,7.9,Terra Alta
Acontia,2018,2600364,Criado Sobre Lias Verdejo 2018,3.9,39,7.6515,Castilla y León
R. López de Heredia,2011,2155298,Viña Tondonia Reserva Blanco 2011,4.4,43,92.5,Rioja Alta
D. Mateos,2018,4977519,La Mateo Tempranillo Blanco 2018,3.9,376,19.51,Rioja
Pago de Los Capellanes,2019,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2019,4.2,207,17.5,Valdeorras
Eulogio Pomares,2018,4321994,Maceración Con Pieles 2018,4.2,63,36.95,Rías Baixas
Belondrade,2020,76476,Belondrade y Lurton 2020,4.5,734,38.9,Rueda
Pepe Mendoza Casa Agrícola,2018,7106372,Pureza 2018,3.9,50,17.0,Alicante
Dominio del Águila,2017,6104544,Albillo Vinas Viejas 2017,4.4,134,189.0,Castilla y León
Honoro Vera,2019,2352693,Rueda 2019,3.7,216,5.32,Rueda
Zárate,2019,1815023,Balado Albariño 2019,4.0,161,29.5,Rías Baixas
R. López de Heredia,2009,2155298,Viña Tondonia Reserva Blanco 2009,4.3,224,149.0,Rioja Alta
Zárate,2018,1125479,Tras da Viña Albariño 2018,4.3,167,34.9,Rías Baixas
José Pariente,2020,1286379,Verdejo 2020,4.1,3173,9.0,Rueda
Viladellops,2020,1368428,Xarel-lo 2020,3.5,47,17.75,Penedès
Nubori,2020,2634299,Verdejo 2020,3.7,40,4.95,Rueda
Gran Feudo,2018,2555032,Edición Chardonnay 2018,3.6,59,4.9,Navarra
Bàrbara Forés,2017,5012424,Abrisa't Garnatxa Blanca 2017,3.7,40,22.5,Terra Alta
Matarromera,2020,78479,Melior Sauvignon Blanc 2020,3.5,45,6.610896,Rueda
Clos Galena,2019,4910136,Formiga de Seda 2019,4.0,39,15.303,Priorato
Laventura,2018,2951038,Viura 2018,3.7,86,18.8737,Rioja
Castaño,2016,85753,Macabeo - Chardonnay 2016,3.6,167,4.95,Yecla
Eulogio Pomares,2017,4321994,Maceración Con Pieles 2017,4.4,98,36.95,Rías Baixas
Itsasmendi,2018,6437337,Bat Berri 2018,3.8,61,16.95,Bizkaiko Txakolina
Finca Collado,2019,1214133,Chardonnay - Moscatel 2019,3.7,36,6.5,Alicante
Cuatro Rayas,2018,3966986,Descomunal Verdejo 2018,3.5,218,5.26,Rueda
Sentencia,2017,6634089,Las Bairetas 2017,3.7,48,10.8,Valencia
Los Frailes,2019,1602058,Blanc de Trilogia 2019,4.1,79,8.075,Valencia
Do Ferreiro (Bodegas Gerardo Mendez),2018,3938565,Adina Rías Baixas Albariño 2018,4.2,41,19.4,Rías Baixas
Dominio de Tares,2017,1542709,Godello Fermentado en Barrica 2017,3.8,54,14.06,Bierzo
Dominio do Bibei,2016,8375831,Ribeira Sacra Refugallo Blanco 2016,3.8,26,13.775,Ribeira Sacra
Allende,2017,1208496,Martires Rioja 2017,4.4,35,105.925,Rioja
Mustiguillo,2012,2003143,Finca Calvestra Merseguera 2012,4.1,45,18.9,Vino de España
Bodegas Valdemar,2011,1267244,Inspiración Tempranillo Blanco 2011,3.1,29,17.5,Rioja
Gramona,2014,11984,Mas Escorpí Chardonnay Penedès 2014,3.6,94,10.07,Penedès
Viladellops,2019,1368428,Xarel-lo 2019,3.6,34,17.0,Penedès
Astrales,2011,4647675,Godello Valdeorras 2011,3.9,115,19.8,Valdeorras
Abadal,2020,1997998,Blanc 2020,3.8,110,9.0,Pla de Bages
Fillaboa,2015,86349,Albariño 2015,3.9,606,16.3,Rías Baixas
Do Ferreiro (Bodegas Gerardo Mendez),2018,3938565,Adina Rías Baixas Albariño 2018,4.2,41,19.4,Rías Baixas
Hispano Suizas,2018,1207409,Impromptu Sauvignon Blanc 2018,4.1,294,46.9,Utiel-Requena
Dominio de Tares,2017,1542709,Godello Fermentado en Barrica 2017,3.8,54,14.06,Bierzo
Dominio do Bibei,2016,8375831,Ribeira Sacra Refugallo Blanco 2016,3.8,26,13.775,Ribeira Sacra
Ossian,2016,99553,Capitel 2016,4.5,188,127.7,Castilla y León
Bodegas Valdemar,2011,1267244,Inspiración Tempranillo Blanco 2011,3.1,29,17.5,Rioja
Tobelos,2014,1915556,Blanco 2014,3.7,51,9.65,Rioja
Viñedos Verticales,2015,5358419,Filitas y Lutitas 2015,3.9,107,15.95,Sierras de Málaga
Arínzano,2004,78776,Gran Vino Blanco 2004,4.3,108,52.95,Arínzano
Luis Cañas,2017,6139558,Rioja Blanco 2017,3.4,103,5.95,Rioja
Barbadillo,2020,4417535,Blanco de Blancos 2020,3.7,26,8.95,Andalucía
Talai - Berri,2021,1582470,Getariako Txakolina Blanco 2021,3.5,33,9.95,Getariako Txakolina
Gramona,2017,4766475,La Maca Macabeu 2017,3.5,57,12.5,Penedès
Barbadillo,2020,1612401,Maestrante Semi Dulce 2020,3.5,33,4.95,Cádiz
Campo Viejo,2019,1163284,Semidulce 2019,3.8,101,3.55,Rioja
Castellroig,2014,1861511,Terroja de Sabaté i Coca Xarel-lo 2014,3.9,45,24.05,Penedès
Tayaimgut,2014,2106180,Sauvignon Blanc 2014,3.9,56,14.01,Penedès
Bodegas Castelo de Medina,2018,5475418,FB Verdejo 2018,3.9,41,12.0,Rueda
Albet i Noya,2020,4303617,Curiós Xarel-lo 2020,3.6,59,7.1,Penedès
Viladellops,2019,1368428,Xarel-lo 2019,3.6,34,17.0,Penedès
Bodegas Binifadet,2020,4662983,Tanca No 12 Blanc Roure 2020,4.1,33,24.99,Isla de Menorca
Can Ràfols dels Caus,2011,1197068,Terraprima Blanc 2011,3.2,66,8.35,Penedès
Finca Nadal de la Boadella,2017,3359451,Xarel-lo 2017,3.5,32,7.99,Penedès
Astrales,2011,4647675,Godello Valdeorras 2011,3.9,115,19.8,Valdeorras
Abadal,2020,1997998,Blanc 2020,3.8,110,9.0,Pla de Bages
Naia,2013,1160155,K-Naia 2013,3.6,375,5.225,Rueda
Pazos del Rey,2012,1475059,Pazo de Monterrey Godello 2012,3.5,58,7.741666666666667,Monterrei
José Pariente,2011,21218,Sauvignon Blanc 2011,3.7,80,9.1,Rueda
Viña Nora,2013,1633819,Albariño 2013,3.7,282,11.305,Rías Baixas
Ossian,2016,99553,Capitel 2016,4.5,188,127.7,Castilla y León
Vinos Sanz,2014,1139001,Finca la Colina Cien X Cien 2014,3.8,215,9.31,Rueda
Belondrade,2009,76476,Belondrade y Lurton 2009,4.3,174,74.9,Rueda
